更新时间,#genre#
20260202 16:26,url

RespoTime,whitelist,#genre#
1001.83ms,淮安新闻综合,https://mgtv.ottiptv.cc/migu/639731826.m3u8?migutoken=383a4690d772fe16ccec98f2da2e7e0c3b362ae2d9a0fa219e9a7bb76bb96d4ca6392f861efb0a61154552c563897f4660867745735f85e310ec9fb52d7fc55cd30da8d55169f8c415c5a69a15
1002.40ms,CCTV10,http://120.238.94.10:9901/tsfile/live/1028_1.m3u8
1002.65ms,Astro Beinsports 2,https://live.catvod.com/live.php?id=Astrobein2
1002.84ms,史君观影,https://www.goodiptv.club/douyu/9644669
1002.86ms,ERT Sports 4,https://ertflix.ascdn.broadpeak.io/ertlive/seasonal/default/index.mpd
1002.96ms,台视新闻,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283897
1003.15ms,被母狮拯救的小角马(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ba95e1a983584925887c11306f83ccf8/1200.m3u8
1003.36ms,「福建」厦门闽南之声,https://tv.iill.top/fm/958&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1003.37ms,兵器科技,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8
1003.45ms,福建-厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001
1003.59ms,CCTV11,http://120.238.94.10:9901/tsfile/live/1029_1.m3u8
1003.70ms,美团外卖员双飞姐妹花-沈娜娜、夏禹熙,https://8bb88.cdnedge.live/file/avple-images/hls/62c5a50a36c38433078a694e/playlist.m3u8
1003.71ms,吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=a292c218f577586de197c309c2802e2876a0c4d88876e3c12af01684483503dd1c1a3e2137ff3bfffa8d3dc6b0d8e5b95ad98934693c2ffcc05ef7f5b37e8237aa9691b4fcb6ce0268d42fde1d
1003.73ms,CCTV8,http://120.238.94.10:9901/tsfile/live/1026_1.m3u8
1003.73ms,太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
1004.42ms,梨园频道,http://183.196.87.176:880/hls/57/index.m3u8
1004.47ms,金鹰纪实,http://8.138.7.223/tv/mgtv.php?id=316
1004.54ms,AMC电影,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv017
1004.62ms,江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503
1004.82ms,狂野的种马小说家,https://www.goodiptv.club/douyu/8849703
1004.87ms,TVB千禧经典,http://iptv.4666888.xyz/iptv2A.php?id=22
1005.08ms,BX Inform (1080p),https://reflect-stream-bronxnet.cablecast.tv/live-8/live/stream-4/live.m3u8
1005.22ms,地理世界,http://120.238.94.10:9901/tsfile/live/1088_1.m3u8
1005.38ms,「电视伴音」宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
1005.40ms,Катунь 24 Ⓞ,https://ok.ru/video/1166706155179
1005.45ms,CCTV1,http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8
1005.57ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=04826a9d5cfc1d3166ded238eb3806d3454207482687b55dbe79a6feb6b4c046e0698d1e7b284da304040eae0ba7b6e833ace3e48213d98981589f226722524cddab32a63d58c1c4e60a091000
1005.78ms,浙江卫视,https://stream1.freetv.fun/0df862875bddfc375a0013f39f6b8787ba04f39160fa0449e305f8952e8209e9.m3u8
1005.87ms,你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
1005.88ms,南国都市,https://tencentplaygsm.gztv.com/live/nanguodushi.m3u8?txTime=65797d79&amp;txSecret=c9b4bd020dcf8dde2d53c1240ba7ae7d
1006.06ms,内蒙赤峰新闻综合|澜露直播,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
1006.09ms,小勇士闯天下,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8737418de24a461f9785193bcbda0026/1200.m3u8
1006.54ms,「电视伴音」山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
1006.97ms,广东珠江,http://rihou.cc:555/tv/[Cx]广东珠江
1006.99ms,厦门一套,http://8.138.7.223/tv/xmtv.php?id=xm1
1007.26ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-7.m3u8
1007.32ms,角马幸运儿(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/40c883e3f4c441d08422ce49aec61644/1200.m3u8
1007.46ms,白城新闻综合 [Geo-blocked],https://stream2.jlntv.cn/baicheng1/sd/live.m3u8
1007.47ms,兄弟情深(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0700de47ebc74232bc9f5c5c178aa488/1200.m3u8
1007.67ms,CCTV14,https://t.freetv.fun/live/cctv14-6.php
1008.04ms,Now 80s (480p),https://lightning-now80s-samsungnz.amagi.tv/playlist480p.m3u8
1008.15ms,TV Câmara,https://stream3.camara.gov.br/tv1/manifest.m3u8
1008.49ms,水牛向前冲(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2f05eb49b3a049c88a848a1104dc856f/1200.m3u8
1008.55ms,镜头里的真相1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/df70034b3a4243bd888d18b8b877787d/1200.m3u8
1008.61ms,CCTV 8K,https://t.freetv.fun/live/cctv8k.php
1008.83ms,韩国|EBS2,http://8.138.7.223/tv/korea.php?id=6
1008.93ms,天涯石,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
1008.99ms,Rossini Tv,https://stream.rossinitv.it/memfs/3bca4ad7-adfc-4610-ac0e-e826743ddc57.m3u8
1009.01ms,民视综艺,http://iptv.4666888.xyz/iptv2A.php?id=46
1009.23ms,「电视伴音」四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
1009.57ms,CCTV9,http://120.238.94.10:9901/tsfile/live/1027_1.m3u8
1009.72ms,非凡虎女王(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2c7ecbc0033049efa1946472214eeae3/1200.m3u8
1009.85ms,都江堰大熊猫G,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao20_2/index.m3u8
1010.24ms,动物搏击赛,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/22ef116331af49a782d42488e396837e/1200.m3u8
1010.26ms,「电视伴音」江西卫视,http://satellitepull.cnr.cn/live/wx32jiangxws/playlist.m3u8
1010.28ms,凤凰香港台,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
1010.30ms,陈慧娴告别演唱会,https://alimov2.a.kwimgs.com/upic/2021/01/06/20/BMjAyMTAxMDYyMDM3MDlfODI4NTk1NTQ0XzQxOTc4MTcyNTcwXzJfMw==_b_B433cd58306ccc133cade9d3cdcf0b0f1.mp4
1010.65ms,唐山新闻|澜露直播,http://www.160606.xyz:10010/rtp/239.254.200.166:6000
1010.67ms,CCTV13,http://120.238.94.10:9901/tsfile/live/1031_1.m3u8
1010.72ms,CCTV5+,http://120.238.94.10:9901/tsfile/live/1023_1.m3u8
1010.76ms,固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
1010.87ms,尘封十三载第12集,https://hd.lz-cdn18.com/20230410/1779_4b4740a1/index.m3u8
1010.95ms,笔仙怪谈,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
1011.02ms,龙视超级笑匠,https://www.goodiptv.club/douyu/9375450
1011.07ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903
1011.08ms,广东卫视,https://www.freetv.top/migu/608831231.m3u8?migutoken=71ab4343c0e7a55b1287f3c4ec3383c9de673d987b5c849b2728e9af4223510bc8d8fcb87af13066db4920eb8e871c74aa5e93e04d43de870dc64eadb99a05456adfdb14b43000fd4520cba033
1011.13ms,洛阳文旅|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.178:11780
1011.22ms,大帅比陈雅楠,https://www.goodiptv.club/douyu/9718700
1011.23ms,小侠来了,https://www.goodiptv.club/douyu/9734042
1011.50ms,El Pingüino TV,https://redirector.rudo.video/hls-video/339f69c6122f6d8f4574732c235f09b7683e31a5/pinguinotv/pinguinotv.smil/playlist.m3u8
1011.56ms,CCTV15,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2NjdHYxNS5tM3U4
1011.58ms,双笙陈元汐,https://www.goodiptv.club/douyu/6476693
1011.60ms,海南新闻,http://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
1011.85ms,影迷心公社,https://live.ottiptv.cc/huya/30522289
1011.91ms,刀郎经典歌曲《敖包相会》《西海情歌》等专辑金典老歌HD,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
1012.18ms,「湖北」宜昌交通广播,https://tv.iill.top/fm/1032&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1012.31ms,江苏南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
1012.40ms,三立iNEWS,http://nmk.ioapk.com:5050/iNEWS/index.m3u8?proxy=true
1012.59ms,菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
1012.72ms,粤知一二,https://www.goodiptv.club/douyu/2940299
1012.74ms,云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
1012.77ms,「电视伴音」内蒙古卫视,http://satellitepull.cnr.cn/live/wx32nmgws/playlist.m3u8
1012.80ms,小鸭子老师,https://www.goodiptv.club/douyu/9627625
1012.81ms,「电视伴音」深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
1013.17ms,潜伏sc,https://www.goodiptv.club/douyu/9458345
1013.22ms,咪视界4K|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.240:5140
1013.32ms,韩国|EBS1,http://8.138.7.223/tv/korea.php?id=7
1013.58ms,「湖南」975摩登音乐台,https://tv.iill.top/fm/1057&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1013.61ms,丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
1013.80ms,TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
1013.98ms,「电视伴音」北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
1014.15ms,洛阳新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.179:11790
1014.16ms,CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8
1014.21ms,韩国|EBSi,http://8.138.7.223/tv/korea.php?id=9
1014.22ms,台湾|卍佛卫慈悲,https://btsw-ott2b.cdn.hinet.net/live_bts/btsw01/playlist.m3u8
1014.32ms,厦门卫视,http://8.138.7.223/tv/xmtv.php?id=xmws
1014.41ms,我的超能力女友,https://www.goodiptv.club/douyu/9501159
1014.88ms,小黑豹子啊,https://www.goodiptv.club/douyu/9458184
1014.90ms,CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8
1014.99ms,综合|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.207:12070
1015.14ms,skysports plus,https://stream1.freetv.fun/skysports-plus-1.ctv
1015.24ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=9bd305703117b6f1a9c2173244447e842908f2aec928c6d2a88e48e161877e502a2098f1870813f7673be0b35489dee17429bc5f241b1b21992b87b9e55379238e1a0cfe388465efacb4a6f6af
1015.26ms,重温经典,http://112.27.235.94:8000/hls/50/index.m3u8
1015.30ms,👠nuant,http://d3opspehgd3862dmfdp3sdf.siauliairsavlt.org/iptv/T7DRNUUUKCQLH6/31716/index.m3u8
1015.41ms,「虎牙」使命召唤•手游,http://dxa.yiandrive.com:39319/huya/11718629
1015.42ms,洛阳科教|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.177:11770
1015.44ms,天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv
1015.47ms,临潭,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
1015.99ms,黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
1016.05ms,「江苏」苏州生活广播,https://tv.iill.top/fm/696&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1016.19ms,Vouli TV,https://diavlos-cache.cnt.grnet.gr/parltv/webtv-1b.sdp/playlist.m3u8
1016.21ms,西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8?key=txiptv
1016.23ms,CCTV2,http://pull-flv-f1.douyincdn.com/media/stream-695106910011261612.flv?arch_hrchy=w1&exp_hrchy=w1&keeptime=00093a80&major_anchor_level=common&t_id=037-20260201084152FCA02A28E82C926FE0D6-TkujMo&unique_id=stream-695106910011261612_684_flv&wsSecret=52d181562d8e2a5dee20184a94272ef3&wsTime=697ea150
1016.69ms,探奇录,https://www.goodiptv.club/douyu/9746763
1017.02ms,浙江卫视,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
1017.11ms,北极熊的冒险之旅(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e1b4b7a8beb3459bbd44f505a3fcc99c/1200.m3u8
1017.12ms,「电视伴音」东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
1017.12ms,CCTV4,http://112.46.105.20:8009/hls/4/index.m3u8
1017.73ms,临颍综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
1017.87ms,Zee Tamil,https://live.catvod.com/live.php?id=Zeetamil
1018.42ms,「电视伴音」山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
1018.98ms,「电视伴音」湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
1019.15ms,斗鱼-贝爷叁厅,http://222.186.39.21:35466/douyu/36337
1019.58ms,白狮归来2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e3b36e52d0bc4a0a851a1bd3fa181365/1200.m3u8
1019.60ms,「河南」开封综合广播,https://tv.iill.top/fm/1777&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1019.62ms,Colors Tamil,https://live.catvod.com/live.php?id=Colorstam
1019.81ms,「斗鱼」穿越火线_𝟙,http://live.iill.top/douyu.php?id=605964
1020.14ms,邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
1020.73ms,陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8
1020.88ms,吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=18d6d17bc9f6d0621b56e251449da66bb58876d41330b568d80f5262c9496615d17187c2eb3404fcf6c7110bd098cb97ef096ba5ee0db8bc36853d5e90104624843156a3bbce9cd841e94e3b54
1021.07ms,内蒙古欢乐驿站,https://www.goodiptv.club/douyu/9365077
1021.24ms,音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
1021.27ms,CCTV3,http://go.bkpcp.top/mg/cctv3
1021.40ms,欧洲华文电视,http://oh.eztv.vip/live/eztv1.m3u8
1021.43ms,天津影视|澜露直播,http://ak.cj022.com:10080/hls/4/index.m3u8
1021.59ms,安徽-黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
1021.76ms,河南电视剧|澜露直播,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8
1022.05ms,2021最好听情歌HD,https://vdse.bdstatic.com//e668900af1d683c1f8762c1184d516d3.mp4
1022.09ms,浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8
1022.11ms,辽宁卫视,https://stream1.freetv.fun/liao-zhu-wei-shi-gao-qing-5.ctv
1022.15ms,河南乡村|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.181:2000
1022.44ms,中二的枫哲酱,https://www.goodiptv.club/douyu/9541849
1022.50ms,可爱的海獭(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/340266a6b3ff421fa174208845f56fef/1200.m3u8
1022.51ms,云南建水双龙桥,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8
1022.72ms,天津文艺|澜露直播,http://ak.cj022.com:10080/hls/3/index.m3u8
1022.75ms,CCTV13,http://pull-hs-f5.flive.douyincdn.com/media/stream-695199811564733100/index.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1770511198&major_anchor_level=common&sign=a5f0064ed33415876c1d12fab10ca68e&t_id=037-202602010839576904EF192E278886357A-RENaqt&volcSecret=a5f0064ed33415876c1d12fab10ca68e&volcTime=1770511198
1022.85ms,Deportes13 Ⓖ,https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/13d/13d.smil/playlist.m3u8
1023.10ms,荷韵仙塘,http://ys-n.ysepan.com/627009719/820965066/hSiJwsO6H613K76G6NJSad/%E8%8D%B7%E9%9F%B5%E4%BB%99%E5%A1%98~2.mp4?lx=xz
1023.20ms,北京-黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
1023.25ms,豹妈当家(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/984cda8d35d544658fbd96b417bdea1f/1200.m3u8
1023.42ms,被母狮拯救的小角马(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8e655ba0c751468b9d18f3020133571f/1200.m3u8
1023.49ms,魔镜2015（大陆恐怖片）,https://vip.lz-cdn3.com/20230706/20064_d210b194/index.m3u8
1023.88ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=19c37a09e888f77999095afe8ca20e57a19a0440f688dadb58c1983f9c69d28a775232128771b0ac3aa7705f3da38a91ae7aadab4019cdbf668c75eb1e31c40d081b960b979564dab3c421d3f7
1024.08ms,河南收藏天下|澜露直播,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8
1024.56ms,昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
1024.63ms,朔涵君,https://www.goodiptv.club/douyu/9354201
1024.73ms,WCBS-DT1 (720p) [Not 24/7],https://tvpass.org/live/WCBSDT1/hd
1025.31ms,Vevo Latino (1080p),https://amg00056-amg00056c13-rakuten-es-3246.playouts.now.amagi.tv/playlist.m3u8
1025.43ms,充满爱的象家族2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0acf5b4f7fc248f1bd0801b768375fd6/1200.m3u8
1025.71ms,经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
1026.08ms,开封新闻|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.10.57:2000
1026.10ms,江苏卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2pzd3MubTN1OA==
1026.13ms,4fun.tv Ⓢ,https://stream.4fun.tv:8888/hls/4f_high/index.m3u8
1026.22ms,江蘇衛視,https://t.freetv.fun/live/jiang-su-wei-shi.php
1027.14ms,EWTN TV,https://hls.iptvservice.eu/hls/ewtn-hd.m3u8
1027.47ms,貴州衛視,https://t.freetv.fun/live/gui-zhou-wei-shi.php
1027.47ms,导视|澜露直播,http://dodge.lwfz.fun:8800/rtp/239.16.20.17:10170
1027.83ms,CGTN法,http://go.bkpcp.top/mg/cgtnf
1027.99ms,山东-碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001
1028.38ms,斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105
1028.47ms,Nashua GTV Channel 16 Nashua NH,https://livestream.telvue.com/nashuanh3/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
1028.52ms,凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
1029.04ms,湿地小萌兽,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/00892961ec6546ae8c78e96d1dd0874a/1200.m3u8
1029.10ms,「陕西」延安新闻综合广播,https://tv.iill.top/fm/712&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1029.14ms,28岁电影,https://www.goodiptv.club/douyu/8884164
1029.23ms,黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
1029.27ms,尘封十三载第08集,https://hd.lz-cdn18.com/20230408/1755_d22edf2b/index.m3u8
1029.29ms,「辽宁」经典音乐广播,https://tv.iill.top/fm/819&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1029.59ms,Logos TV (1080p) [Not 24/7],https://streamer1.streamhost.org/salive/logosH/master.m3u8
1029.95ms,非同一般的友谊,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8
1030.42ms,CCTV3,http://www.cdnstv.com:6398/hls/3/index.m3u8
1030.42ms,安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
1030.43ms,动物界捕食奇观,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5215de3e2a7b41009ed1ded1f29fea40/1200.m3u8
1030.56ms,2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
1030.71ms,白山新闻综合 [Geo-blocked],https://stream2.jlntv.cn/baishan1/sd/live.m3u8
1030.84ms,十堰经济旅游|澜露直播,http://106.53.99.30/tv/hubei.php?id=syjjly
1031.12ms,石嘴山公共|澜露直播,http://pili-live-rtmp-jrszs-tv.szsnews.com/jrszs-tv/ggpd.m3u8
1031.52ms,「山西」太原音乐广播,https://tv.iill.top/fm/787&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1031.84ms,穿越森林的迷宫,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/52bf33932d1646529b95b044f187d4d3/1200.m3u8
1032.05ms,Logos TV Kids (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8
1032.07ms,CCTV7,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3R2dGouanh3bHR4LmNvbTo4MDAzL2NjdHY3Lm0zdTg=
1032.23ms,小动物大猎手(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ef8ad1d36d9c4515a9e04443687a7f33/1200.m3u8
1032.36ms,直播中国精编直播,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
1032.70ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-17.ctv
1033.20ms,天灵灵地灵灵【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230712/20209_b150678a/index.m3u8
1033.53ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
1033.84ms,南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=cb146186851d06b9aff7d4e432254ae8&txTime=18d1522cb7e
1033.89ms,我是瓜皮儿本人a,https://www.goodiptv.club/douyu/9665696
1033.93ms,疯狂的爱,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/35b481b5e27a4fa2b2c03f42596b68ba/1200.m3u8
1034.04ms,之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?
1034.21ms,陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8
1034.21ms,Lóverseny közvetítés,https://cloudfront41.lexanetwork.com:1344/xrelay/loverseny2.sdp/playlist.m3u8
1034.84ms,「四川」遂宁农村广播,https://tv.iill.top/fm/2332&token=d69be6caf2bede4d3f6aaaa2b6093d96bd52c9fcaac6841e7bcdfdac12c1947a
1035.28ms,春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
1035.92ms,2021《精选5首酒吧DJ舞曲》,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
1036.02ms,马老师是马也Sama,https://www.goodiptv.club/douyu/8821892
1036.18ms,重庆广播,https://satellitepull.cnr.cn/live/wxcqyygb/playlist.m3u8
1037.01ms,fans圈娱乐,https://www.goodiptv.club/douyu/9630581
1037.03ms,家有萌宝4,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/15d2240bbfc34785bfc2ab8147244466/1200.m3u8
1037.18ms,白狮的荒野故事(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1eee9eda1dec4c8da256c6b2ef70114a/1200.m3u8
1037.19ms,TV 100,https://panel.gwebstream.eu:19360/tv100skg/tv100skg.m3u8
1037.39ms,新疆私家车广播,https://satellitepull.cnr.cn/live/wxxjsjcgb/playlist.m3u8
1037.46ms,小熊的梦幻森林2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b2e817cee1a7417ba34f062aa919ca02/1200.m3u8
